No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
11118,2014,6,7,5,8.0,8.0,2.0,36.0,100.0,31.0,15.2,999.7,15.2,0.0,NE,0.1,Aotizhongxin
11119,2014,6,7,6,8.0,8.0,2.0,33.0,200.0,29.0,16.5,1000.2,15.7,0.0,NNE,0.5,Aotizhongxin
11120,2014,6,7,7,9.0,9.0,2.0,29.0,100.0,39.0,20.8,1000.1,11.7,0.0,N,3.4,Aotizhongxin
11121,2014,6,7,8,10.0,10.0,4.0,24.0,100.0,54.0,23.5,1000.1,10.9,0.0,NE,3.6,Aotizhongxin
11122,2014,6,7,9,7.0,7.0,2.0,10.0,100.0,88.0,25.0,999.8,10.1,0.0,NNE,2.8,Aotizhongxin
11123,2014,6,7,10,8.0,8.0,2.0,9.0,100.0,93.0,25.8,999.6,9.6,0.0,N,3.7,Aotizhongxin
11124,2014,6,7,11,9.0,9.0,2.0,8.0,200.0,97.0,26.7,999.0,8.6,0.0,NNE,3.3,Aotizhongxin
11125,2014,6,7,12,5.0,5.0,2.0,9.0,200.0,98.0,27.8,998.2,9.1,0.0,NNE,1.4,Aotizhongxin
11126,2014,6,7,13,8.0,8.0,2.0,11.0,300.0,99.0,29.0,997.3,10.2,0.0,NNW,2.2,Aotizhongxin
11127,2014,6,7,14,8.0,8.0,2.0,10.0,300.0,101.0,30.1,996.1,9.6,0.0,ENE,2.8,Aotizhongxin
11128,2014,6,7,15,4.0,4.0,2.0,10.0,300.0,97.0,30.5,995.6,6.4,0.0,NE,4.0,Aotizhongxin
11129,2014,6,7,16,3.0,3.0,2.0,10.0,400.0,98.0,30.7,995.5,7.8,0.0,NNE,2.1,Aotizhongxin
11130,2014,6,7,17,4.0,4.0,2.0,12.0,300.0,97.0,30.3,995.5,9.2,0.0,NE,2.0,Aotizhongxin
11131,2014,6,7,18,6.0,6.0,3.0,12.0,400.0,100.0,27.7,995.7,10.4,0.0,SSE,1.4,Aotizhongxin
11132,2014,6,7,19,7.0,7.0,3.0,27.0,200.0,88.0,26.0,996.4,11.4,0.0,WSW,0.8,Aotizhongxin
11133,2014,6,7,20,15.0,15.0,2.0,42.0,300.0,69.0,24.6,996.9,11.9,0.0,ESE,1.1,Aotizhongxin
11134,2014,6,7,21,17.0,17.0,3.0,69.0,400.0,36.0,23.3,997.3,13.5,0.0,NNE,0.4,Aotizhongxin
11135,2014,6,7,22,22.0,22.0,3.0,68.0,400.0,29.0,21.1,997.6,13.5,0.0,ENE,0.9,Aotizhongxin
11136,2014,6,7,23,29.0,29.0,3.0,88.0,400.0,11.0,20.4,997.4,13.8,0.0,ENE,0.2,Aotizhongxin
11137,2014,6,8,0,27.0,27.0,3.0,89.0,400.0,5.0,19.8,997.0,13.9,0.0,ESE,0.7,Aotizhongxin
11138,2014,6,8,1,33.0,33.0,5.0,87.0,500.0,2.0,19.1,996.8,14.1,0.0,NE,0.6,Aotizhongxin
11139,2014,6,8,2,27.0,27.0,4.0,65.0,400.0,2.0,18.2,997.4,14.1,0.0,ENE,0.8,Aotizhongxin
11140,2014,6,8,3,30.0,30.0,2.0,44.0,200.0,3.0,18.3,997.5,13.8,0.0,NE,0.8,Aotizhongxin
11141,2014,6,8,4,23.0,23.0,2.0,54.0,300.0,2.0,18.7,997.4,13.8,0.0,E,0.8,Aotizhongxin
11142,2014,6,8,5,18.0,18.0,2.0,53.7656498103797,200.0,2.0,18.5,997.4,14.0,0.0,NNE,1.8,Aotizhongxin
11143,2014,6,8,6,18.0,18.0,2.0,50.0,400.0,8.0,19.3,997.5,14.1,0.0,E,1.0,Aotizhongxin
11144,2014,6,8,7,13.0,13.0,2.0,53.0,400.0,9.0,21.5,997.4,14.2,0.0,NE,1.2,Aotizhongxin
11145,2014,6,8,8,14.0,14.0,3.0,44.0,400.0,20.0,23.2,997.2,14.2,0.0,ENE,1.7,Aotizhongxin
11146,2014,6,8,9,30.0,30.0,9.0,53.0,900.0,20.0,25.0,996.6,14.8,0.0,ENE,1.4,Aotizhongxin
11147,2014,6,8,10,56.0,56.0,26.0,54.0,1600.0,44.0,26.7,996.1,14.1,0.0,E,1.7,Aotizhongxin
11148,2014,6,8,11,55.0,55.0,28.0,53.0,1100.0,72.0,28.3,995.2,15.2,0.0,S,1.1,Aotizhongxin
11149,2014,6,8,12,43.0,43.0,20.0,50.0,800.0,94.0,29.3,994.1,13.9,0.0,WSW,2.8,Aotizhongxin
11150,2014,6,8,13,49.0,49.0,19.0,50.0,1000.0,119.0,29.1,993.5,13.3,0.0,WSW,1.3,Aotizhongxin
11151,2014,6,8,14,54.0,54.0,20.0,45.0,1000.0,159.0,17.5,996.1,16.0,7.8,ENE,1.7,Aotizhongxin
11152,2014,6,8,15,41.0,41.0,13.0,38.0,700.0,159.0,18.1,996.5,17.8,0.5,E,1.4,Aotizhongxin
11153,2014,6,8,16,5.0,5.0,2.0,37.0,200.0,75.0,19.2,996.3,17.5,0.0,NW,1.4,Aotizhongxin
11154,2014,6,8,17,15.0,15.0,2.0,66.0,400.0,42.0,20.9,996.9,18.5,0.0,E,0.1,Aotizhongxin
11155,2014,6,8,18,14.0,14.0,2.0,65.0,400.0,47.0,21.6,995.7,16.3,0.0,WSW,2.0,Aotizhongxin
11156,2014,6,8,19,17.0,17.0,2.0,73.0,400.0,41.0,19.6,995.8,17.0,0.0,WSW,0.0,Aotizhongxin
11157,2014,6,8,20,28.0,28.0,2.0,104.0,600.0,11.0,18.7,996.6,17.0,0.0,ESE,0.4,Aotizhongxin
11158,2014,6,8,21,36.0,36.0,2.0,107.0,800.0,2.0,18.2,996.7,17.2,0.0,ESE,0.0,Aotizhongxin
11159,2014,6,8,22,37.0,37.0,2.0,110.0,800.0,2.0,17.5,996.5,17.0,0.0,W,0.2,Aotizhongxin
11160,2014,6,8,23,37.0,37.0,4.0,104.0,800.0,2.0,17.3,997.0,16.5,0.0,ESE,0.1,Aotizhongxin
11161,2014,6,9,0,26.0,26.0,2.0,101.0,700.0,2.0,16.9,997.1,16.6,0.0,ENE,1.0,Aotizhongxin
11162,2014,6,9,1,34.0,34.0,2.0,87.0,500.0,2.0,16.4,996.9,16.2,0.0,NE,1.2,Aotizhongxin
11163,2014,6,9,2,20.0,20.0,2.0,56.0,300.0,16.0,15.6,997.1,15.6,0.0,ENE,0.0,Aotizhongxin
11164,2014,6,9,3,16.0,16.0,2.0,45.0,300.0,24.0,15.4,998.0,15.2,0.0,NNE,1.0,Aotizhongxin
11165,2014,6,9,4,15.0,15.0,2.0,45.0,200.0,21.0,15.0,998.6,15.0,0.0,NNE,0.0,Aotizhongxin
11166,2014,6,9,5,18.0,18.0,2.0,61.0,200.0,2.0,15.7,999.1,15.5,0.0,ENE,1.8,Aotizhongxin
11167,2014,6,9,6,21.0,21.0,2.0,57.0,200.0,2.0,17.1,999.4,15.4,0.0,ENE,1.7,Aotizhongxin
11168,2014,6,9,7,28.0,28.0,2.0,48.0,300.0,6.0,19.5,999.7,15.8,0.0,ENE,2.4,Aotizhongxin
11169,2014,6,9,8,38.0,38.0,5.0,50.0,700.0,17.0,22.5,999.6,16.1,0.0,ENE,0.7,Aotizhongxin
11170,2014,6,9,9,48.0,48.0,10.0,53.0,800.0,31.0,24.2,999.8,14.6,0.0,E,1.1,Aotizhongxin
11171,2014,6,9,10,54.0,54.0,14.0,58.0,900.0,50.0,26.3,999.6,15.7,0.0,WSW,1.0,Aotizhongxin
11172,2014,6,9,11,53.0,53.0,14.0,60.0,900.0,61.0,27.8,999.1,12.6,0.0,ENE,1.1,Aotizhongxin
11173,2014,6,9,12,39.0,39.0,15.0,50.0,700.0,79.0,28.5,998.4,14.0,0.0,SW,1.9,Aotizhongxin
11174,2014,6,9,13,36.0,36.0,15.0,41.0,600.0,95.0,29.5,997.7,10.6,0.0,WNW,0.6,Aotizhongxin
11175,2014,6,9,14,28.0,28.0,12.0,33.0,500.0,113.0,29.6,997.4,14.2,0.0,W,2.0,Aotizhongxin
11176,2014,6,9,15,30.0,30.0,11.0,33.0,500.0,130.0,28.9,997.3,13.9,0.0,WNW,1.2,Aotizhongxin
11177,2014,6,9,16,47.0,47.0,9.0,36.0,600.0,178.0,29.3,997.4,12.3,0.0,N,0.5,Aotizhongxin
11178,2014,6,9,17,33.0,33.0,8.0,24.0,300.0,164.0,28.3,997.7,10.5,0.0,N,1.0,Aotizhongxin
11179,2014,6,9,18,22.0,22.0,6.0,23.0,400.0,138.0,26.5,998.3,13.9,0.0,ENE,1.7,Aotizhongxin
11180,2014,6,9,19,23.0,23.0,4.0,45.0,600.0,110.0,23.8,999.7,12.7,0.0,ESE,1.2,Aotizhongxin
11181,2014,6,9,20,30.0,30.0,4.0,64.0,500.0,92.0,23.4,1001.2,12.7,0.0,ENE,1.0,Aotizhongxin
11182,2014,6,9,21,19.0,19.0,4.0,51.0,400.0,82.0,22.7,1002.4,14.8,0.1,E,1.7,Aotizhongxin
11183,2014,6,9,22,24.0,24.0,2.0,43.0,400.0,86.0,20.6,1002.8,15.8,0.1,SE,0.8,Aotizhongxin
11184,2014,6,9,23,41.0,41.0,2.0,38.0,600.0,94.0,20.6,1002.4,15.4,0.0,NE,0.8,Aotizhongxin
11185,2014,6,10,0,49.0,49.0,4.0,30.0,700.0,106.0,19.3,1002.5,16.3,0.0,E,0.0,Aotizhongxin
11186,2014,6,10,1,48.0,48.0,3.0,39.0,700.0,89.0,18.2,1002.6,16.5,0.0,ESE,0.0,Aotizhongxin
11187,2014,6,10,2,61.0,61.0,4.0,51.0,800.0,63.0,17.7,1002.6,16.4,0.0,NE,0.0,Aotizhongxin
11188,2014,6,10,3,68.0,68.0,2.0,63.0,800.0,42.0,17.7,1002.4,16.6,0.0,ESE,0.1,Aotizhongxin
11189,2014,6,10,4,68.0,68.0,2.0,46.0,700.0,58.0,17.4,1002.7,16.1,0.0,NE,0.6,Aotizhongxin
11190,2014,6,10,5,57.0,57.0,2.0,35.0,800.0,64.0,18.6,1003.4,16.2,0.0,ENE,0.6,Aotizhongxin
11191,2014,6,10,6,61.0,61.0,2.0,37.0,1000.0,52.0,18.6,1003.5,16.9,0.2,NNE,1.3,Aotizhongxin
11192,2014,6,10,7,64.0,64.0,5.0,46.0,1200.0,39.0,20.1,1003.5,17.1,0.0,ESE,0.1,Aotizhongxin
11193,2014,6,10,8,67.0,67.0,9.0,57.0,1300.0,30.0,21.7,1003.5,16.9,0.0,NE,1.1,Aotizhongxin
11194,2014,6,10,9,81.0,81.0,10.0,56.0,1300.0,42.0,23.2,1003.4,17.0,0.0,WNW,1.1,Aotizhongxin
11195,2014,6,10,10,92.0,92.0,10.0,59.0,1200.0,48.0,25.3,1003.0,17.0,0.0,SW,1.5,Aotizhongxin
11196,2014,6,10,11,103.0,103.0,15.0,79.0,1600.0,38.0,26.7,1002.2,17.7,0.0,WSW,1.5,Aotizhongxin
11197,2014,6,10,12,105.0,105.0,21.0,79.0,1500.0,61.0,26.8,1001.8,17.0,0.0,SW,1.2,Aotizhongxin
11198,2014,6,10,13,113.0,113.0,19.0,69.0,1400.0,105.0,26.3,1001.4,17.6,0.0,WSW,1.4,Aotizhongxin
11199,2014,6,10,14,104.0,104.0,15.0,47.0,1400.0,159.0,19.9,1001.8,19.2,14.6,ESE,2.7,Aotizhongxin
11200,2014,6,10,15,90.0,90.0,9.0,44.0,1300.0,137.0,21.2,1002.6,20.4,0.0,S,0.0,Aotizhongxin
11201,2014,6,10,16,49.0,49.0,4.0,40.0,900.0,103.0,22.3,1002.2,20.2,0.0,E,0.0,Aotizhongxin
11202,2014,6,10,17,53.0,53.0,3.0,63.0,1000.0,80.0,23.7,1002.3,19.8,0.0,NW,0.1,Aotizhongxin
11203,2014,6,10,18,75.0,75.0,3.0,71.0,1200.0,79.0,22.4,1002.7,18.8,0.0,SW,0.6,Aotizhongxin
11204,2014,6,10,19,94.0,94.0,5.0,59.0,1700.0,81.0,21.5,1003.5,18.3,0.0,ESE,0.2,Aotizhongxin
11205,2014,6,10,20,94.0,94.0,4.0,67.0,1500.0,73.0,21.2,1004.0,18.6,0.0,E,0.0,Aotizhongxin
11206,2014,6,10,21,85.0,85.0,3.0,57.0,1300.0,74.0,20.5,1004.4,18.1,0.0,SE,0.0,Aotizhongxin
11207,2014,6,10,22,81.0,81.0,4.0,58.0,1100.0,55.0,19.5,1004.6,18.3,0.0,ENE,0.0,Aotizhongxin
11208,2014,6,10,23,85.0,85.0,3.0,64.0,1000.0,39.0,19.3,1004.6,18.5,0.0,E,0.0,Aotizhongxin
11209,2014,6,11,0,88.0,88.0,2.0,78.0,1000.0,17.0,19.9,1004.7,18.7,0.0,NE,0.8,Aotizhongxin
11210,2014,6,11,1,92.0,92.0,2.0,63.0,1000.0,23.0,18.9,1004.8,18.2,0.0,NNE,0.5,Aotizhongxin
11211,2014,6,11,2,100.0,100.0,5.0,59.0,1700.0,10.0,18.5,1005.0,18.0,0.0,ENE,0.1,Aotizhongxin
11212,2014,6,11,3,102.0,102.0,4.0,56.0,1100.0,2.0,18.0,1005.1,17.8,0.0,ENE,0.1,Aotizhongxin
11213,2014,6,11,4,109.0,109.0,5.0,58.0,1400.0,2.0,17.6,1005.4,17.6,0.0,N,0.0,Aotizhongxin
11214,2014,6,11,5,72.0,72.0,2.0,54.0,1800.0,2.0,17.3,1005.8,17.3,0.0,NNE,0.0,Aotizhongxin
11215,2014,6,11,6,38.0,38.0,2.0,41.0,500.0,18.0,18.5,1006.2,17.8,0.0,ENE,1.2,Aotizhongxin
11216,2014,6,11,7,38.0,38.0,2.0,40.0,500.0,18.0,20.8,1006.5,18.4,0.0,NE,0.8,Aotizhongxin
11217,2014,6,11,8,67.0,67.0,5.0,51.0,800.0,20.0,23.2,1006.4,17.6,0.0,N,1.7,Aotizhongxin
11218,2014,6,11,9,91.0,91.0,5.0,42.0,1000.0,42.0,25.0,1006.2,16.2,0.0,ENE,1.6,Aotizhongxin
11219,2014,6,11,10,27.0,27.0,5.0,21.0,600.0,71.0,25.4,1006.0,16.0,0.0,ENE,1.9,Aotizhongxin
11220,2014,6,11,11,17.0,17.0,6.0,15.0,300.0,89.0,26.9,1005.4,15.0,0.0,SE,1.4,Aotizhongxin
11221,2014,6,11,12,13.0,13.0,4.0,13.0,500.0,105.0,27.6,1004.5,16.6,0.0,NNE,1.2,Aotizhongxin
11222,2014,6,11,13,17.0,17.0,4.0,13.0,400.0,114.0,28.4,1003.4,15.7,0.0,NW,1.5,Aotizhongxin
11223,2014,6,11,14,17.0,17.0,3.0,13.0,500.0,118.0,29.4,1002.5,13.6,0.0,N,2.7,Aotizhongxin
11224,2014,6,11,15,16.0,16.0,4.0,13.0,500.0,119.0,30.2,1001.6,14.3,0.0,SSW,1.0,Aotizhongxin
11225,2014,6,11,16,14.0,14.0,3.0,13.0,600.0,125.0,30.6,1001.0,15.1,0.0,ENE,0.4,Aotizhongxin
11226,2014,6,11,17,17.0,17.0,3.0,13.0,400.0,132.0,30.2,1001.2,13.9,0.0,NNE,1.0,Aotizhongxin
11227,2014,6,11,18,16.0,16.0,3.0,19.0,400.0,124.0,27.5,1001.3,16.8,0.0,E,0.0,Aotizhongxin
11228,2014,6,11,19,19.0,19.0,2.0,29.0,300.0,111.0,26.4,1001.6,14.8,0.0,WSW,1.7,Aotizhongxin
11229,2014,6,11,20,21.0,21.0,2.0,46.0,400.0,88.0,25.9,1002.3,15.0,0.0,WSW,1.9,Aotizhongxin
11230,2014,6,11,21,31.0,31.0,2.0,58.0,400.0,114.0,23.9,1002.4,15.9,0.0,WSW,1.6,Aotizhongxin
11231,2014,6,11,22,36.0,36.0,2.0,69.0,400.0,96.0,24.2,1002.3,15.4,0.0,SW,2.0,Aotizhongxin
11232,2014,6,11,23,40.0,40.0,2.0,103.0,400.0,61.0,21.9,1002.1,17.3,0.0,WSW,0.0,Aotizhongxin
11233,2014,6,12,0,42.0,42.0,3.0,104.0,400.0,54.0,20.2,1002.3,16.6,0.0,WSW,0.0,Aotizhongxin
11234,2014,6,12,1,43.0,43.0,3.0,107.0,400.0,32.0,19.5,1002.4,16.5,0.0,NE,0.9,Aotizhongxin
11235,2014,6,12,2,44.0,44.0,2.0,127.0,500.0,2.0,19.1,1002.1,16.3,0.0,SSW,0.2,Aotizhongxin
11236,2014,6,12,3,53.0,53.0,3.0,118.0,500.0,2.0,18.1,1002.1,16.6,0.0,N,0.0,Aotizhongxin
11237,2014,6,12,4,49.0,49.0,4.0,112.0,700.0,2.0,17.7,1002.1,16.4,0.0,NNW,0.0,Aotizhongxin
11238,2014,6,12,5,38.0,38.0,3.0,95.0,400.0,4.0,18.4,1001.9,17.6,0.0,NNE,0.0,Aotizhongxin
11239,2014,6,12,6,26.0,26.0,2.0,73.0,400.0,15.0,21.2,1002.0,17.0,0.0,ENE,1.2,Aotizhongxin
11240,2014,6,12,7,31.0,31.0,4.0,75.0,400.0,18.0,24.1,1001.8,15.6,0.0,NE,2.1,Aotizhongxin
11241,2014,6,12,8,37.0,37.0,5.0,74.0,500.0,28.0,27.9,1001.4,15.2,0.0,NNE,2.0,Aotizhongxin
11242,2014,6,12,9,39.0,39.0,10.0,74.0,600.0,39.0,30.7,1001.1,14.3,0.0,NE,1.3,Aotizhongxin
11243,2014,6,12,10,28.0,28.0,21.0,51.0,500.0,70.0,32.6,1000.5,11.7,0.0,NE,2.4,Aotizhongxin
11244,2014,6,12,11,21.0,21.0,19.0,26.0,300.0,104.0,33.6,1000.0,11.4,0.0,NE,2.7,Aotizhongxin
11245,2014,6,12,12,19.0,19.0,14.0,17.0,200.0,126.0,34.0,999.1,11.8,0.0,NW,1.0,Aotizhongxin
11246,2014,6,12,13,19.0,19.0,11.0,16.0,300.0,140.0,33.7,998.3,12.1,0.0,NNE,2.5,Aotizhongxin
11247,2014,6,12,14,13.0,13.0,8.0,13.0,200.0,131.0,34.6,997.5,11.7,0.0,NNW,1.6,Aotizhongxin
11248,2014,6,12,15,18.0,18.0,5.0,17.0,300.0,130.0,34.3,996.8,13.7,0.0,ENE,2.6,Aotizhongxin
11249,2014,6,12,16,17.0,17.0,9.0,17.0,400.0,145.0,35.0,996.7,14.8,0.0,W,0.7,Aotizhongxin
11250,2014,6,12,17,17.0,17.0,9.0,17.0,400.0,145.0,33.5,996.8,13.5,0.0,W,2.0,Aotizhongxin
11251,2014,6,12,18,16.0,16.0,10.0,18.0,300.0,143.0,30.7,997.1,15.2,0.0,ESE,0.2,Aotizhongxin
11252,2014,6,12,19,23.0,23.0,9.0,22.0,900.0,145.0,30.0,998.4,15.7,0.0,SSE,2.3,Aotizhongxin
11253,2014,6,12,20,36.0,36.0,4.0,47.0,400.0,152.0,29.1,999.9,17.0,0.0,ENE,2.1,Aotizhongxin
11254,2014,6,12,21,35.0,35.0,6.0,47.0,800.0,132.0,27.3,1000.0,18.0,0.0,SSW,1.3,Aotizhongxin
11255,2014,6,12,22,36.0,36.0,5.0,58.0,900.0,82.0,26.3,1000.9,17.1,0.0,ENE,1.6,Aotizhongxin
11256,2014,6,12,23,33.0,33.0,5.0,58.0,600.0,68.0,25.1,1001.0,16.0,0.0,ENE,0.8,Aotizhongxin
11257,2014,6,13,0,44.0,44.0,6.0,58.0,800.0,63.0,23.9,1001.0,16.9,0.0,ENE,0.8,Aotizhongxin
11258,2014,6,13,1,69.0,69.0,5.0,60.0,1100.0,57.0,23.5,1001.1,17.0,0.0,ENE,1.3,Aotizhongxin
11259,2014,6,13,2,86.0,86.0,5.0,89.0,1200.0,28.0,22.5,1001.0,17.4,0.0,NE,0.5,Aotizhongxin
11260,2014,6,13,3,105.0,105.0,6.0,80.0,1300.0,39.0,21.7,1001.1,17.9,0.0,E,0.1,Aotizhongxin
11261,2014,6,13,4,113.0,113.0,7.0,69.0,1200.0,50.0,21.8,1001.6,18.0,0.0,E,0.0,Aotizhongxin
11262,2014,6,13,5,112.0,112.0,7.0,88.0,1100.0,30.0,22.2,1002.1,18.6,0.0,ENE,0.6,Aotizhongxin
11263,2014,6,13,6,113.0,113.0,7.0,99.0,1200.0,14.0,23.6,1002.5,19.7,0.0,ENE,1.5,Aotizhongxin
11264,2014,6,13,7,117.0,117.0,10.0,84.0,1200.0,30.0,25.5,1003.0,19.4,0.0,ENE,1.3,Aotizhongxin
11265,2014,6,13,8,112.0,112.0,12.0,93.0,1400.0,21.0,27.2,1002.5,19.5,0.0,NE,0.0,Aotizhongxin
11266,2014,6,13,9,72.0,72.0,11.0,88.0,1000.0,23.0,28.3,1002.5,19.5,0.0,SSE,0.4,Aotizhongxin
11267,2014,6,13,10,55.0,55.0,14.0,62.0,900.0,65.0,30.2,1002.2,19.6,0.0,SSW,1.1,Aotizhongxin
11268,2014,6,13,11,45.0,45.0,13.0,46.0,800.0,101.0,30.5,1001.6,18.9,0.0,WSW,1.5,Aotizhongxin
11269,2014,6,13,12,36.0,36.0,12.0,30.0,500.0,132.0,31.0,1000.7,17.3,0.0,W,2.0,Aotizhongxin
11270,2014,6,13,13,41.0,41.0,10.0,22.0,500.0,171.0,31.5,999.8,19.5,0.0,WSW,2.2,Aotizhongxin
11271,2014,6,13,14,45.0,45.0,10.0,26.0,600.0,38.0,31.1,999.5,18.1,0.0,SW,2.6,Aotizhongxin
11272,2014,6,13,15,50.0,50.0,11.0,30.0,700.0,38.0,30.6,998.9,18.7,0.0,WSW,2.4,Aotizhongxin
11273,2014,6,13,16,51.0,51.0,12.0,29.0,700.0,38.0,30.3,999.8,18.4,0.0,SE,1.5,Aotizhongxin
11274,2014,6,13,17,57.0,57.0,10.0,32.0,900.0,38.0,23.7,1001.3,18.8,0.3,SSW,1.5,Aotizhongxin
11275,2014,6,13,18,15.0,15.0,3.0,28.0,400.0,139.0,20.4,1001.8,19.2,4.1,SE,0.0,Aotizhongxin
11276,2014,6,13,19,16.0,16.0,3.0,43.0,300.0,98.0,20.2,1002.7,19.7,0.0,ESE,0.0,Aotizhongxin
11277,2014,6,13,20,15.0,15.0,2.0,39.0,300.0,100.0,19.9,1003.1,19.7,0.0,W,1.1,Aotizhongxin
11278,2014,6,13,21,16.0,16.0,2.0,42.0,300.0,89.0,19.7,1002.8,19.7,0.0,NW,0.0,Aotizhongxin
11279,2014,6,13,22,23.0,23.0,2.0,64.0,500.0,57.0,19.4,1002.4,19.2,0.0,E,0.6,Aotizhongxin
11280,2014,6,13,23,24.0,24.0,2.0,74.0,500.0,44.0,19.8,1002.0,18.8,0.0,NE,1.5,Aotizhongxin
11281,2014,6,14,0,27.0,27.0,2.0,76.0,600.0,43.0,19.8,1002.0,19.3,0.0,ENE,1.4,Aotizhongxin
11282,2014,6,14,1,37.0,37.0,2.0,61.0,700.0,41.0,19.4,1001.9,18.9,0.0,E,0.1,Aotizhongxin
11283,2014,6,14,2,24.0,24.0,3.0,31.0,400.0,48.0,18.7,1002.1,18.5,0.0,SSE,0.0,Aotizhongxin
11284,2014,6,14,3,28.0,28.0,2.0,33.0,200.0,33.0,18.5,1002.3,18.5,0.0,ENE,0.0,Aotizhongxin
11285,2014,6,14,4,25.0,25.0,4.0,31.0,100.0,32.0,18.1,1002.4,18.1,0.0,NE,0.0,Aotizhongxin
11286,2014,6,14,5,21.0,21.0,2.0,35.0,800.0,27.0,18.6,1002.6,18.6,0.0,NNE,0.0,Aotizhongxin
11287,2014,6,14,6,18.0,18.0,2.0,35.0,200.0,32.0,20.1,1002.9,19.3,0.0,NNE,0.6,Aotizhongxin
11288,2014,6,14,7,35.0,35.0,2.0,47.0,200.0,29.0,22.3,1002.9,19.3,0.0,NE,0.8,Aotizhongxin
11289,2014,6,14,8,41.0,41.0,2.0,50.0,300.0,32.0,24.8,1002.6,19.4,0.0,SSW,0.9,Aotizhongxin
11290,2014,6,14,9,43.0,43.0,2.0,63.0,500.0,28.0,26.6,1002.3,18.7,0.0,SE,0.8,Aotizhongxin
11291,2014,6,14,10,38.0,38.0,3.0,52.0,900.0,58.0,28.2,1001.5,18.6,0.0,ESE,1.0,Aotizhongxin
11292,2014,6,14,11,27.0,27.0,4.0,34.0,500.0,106.0,29.3,1000.8,19.0,0.0,WNW,1.2,Aotizhongxin
11293,2014,6,14,12,29.0,29.0,3.0,31.0,500.0,138.0,30.6,1000.2,18.7,0.0,WNW,1.8,Aotizhongxin
11294,2014,6,14,13,37.0,37.0,4.0,36.0,600.0,163.0,31.8,999.4,18.0,0.0,SSW,1.2,Aotizhongxin
11295,2014,6,14,14,42.0,42.0,5.0,36.0,600.0,38.0,32.4,998.7,18.6,0.0,W,1.5,Aotizhongxin
11296,2014,6,14,15,45.0,45.0,5.0,36.0,700.0,38.0,33.3,998.2,17.9,0.0,W,1.0,Aotizhongxin
11297,2014,6,14,16,39.0,39.0,5.0,28.0,500.0,38.0,32.2,997.8,18.4,0.0,WSW,3.3,Aotizhongxin
11298,2014,6,14,17,42.0,42.0,7.0,34.0,500.0,38.0,31.5,998.0,18.8,0.0,W,2.6,Aotizhongxin
11299,2014,6,14,18,52.0,52.0,6.0,38.0,600.0,38.0,30.2,998.4,18.6,0.0,WSW,1.6,Aotizhongxin
11300,2014,6,14,19,51.0,51.0,4.0,40.0,600.0,38.0,27.8,998.6,20.1,0.0,SW,0.5,Aotizhongxin
11301,2014,6,14,20,57.0,57.0,3.0,48.0,600.0,180.0,26.5,999.3,20.1,0.0,S,0.0,Aotizhongxin
11302,2014,6,14,21,72.0,72.0,3.0,65.0,800.0,156.0,25.2,999.4,21.7,0.0,SE,0.1,Aotizhongxin
11303,2014,6,14,22,83.0,83.0,3.0,83.0,900.0,130.0,24.2,999.7,20.7,0.0,ESE,0.0,Aotizhongxin
11304,2014,6,14,23,99.0,99.0,2.0,91.0,1000.0,120.0,23.9,999.9,21.6,0.0,SE,0.0,Aotizhongxin
11305,2014,6,15,0,129.0,129.0,4.0,84.0,1100.0,99.0,24.2,999.8,20.1,0.0,WSW,0.6,Aotizhongxin
11306,2014,6,15,1,130.0,130.0,3.0,89.0,1200.0,63.0,23.3,999.7,19.5,0.0,SSW,0.4,Aotizhongxin
11307,2014,6,15,2,115.0,115.0,7.0,87.0,1700.0,50.0,22.7,999.6,20.6,0.0,NE,0.0,Aotizhongxin
11308,2014,6,15,3,99.0,99.0,11.0,108.0,2200.0,26.0,23.0,999.7,20.3,0.0,NE,0.1,Aotizhongxin
11309,2014,6,15,4,96.0,96.0,10.0,100.0,2200.0,23.0,23.0,999.7,20.5,0.0,NE,0.8,Aotizhongxin
11310,2014,6,15,5,163.0,163.0,9.0,136.0,1500.0,2.0,23.2,999.9,20.7,0.0,NE,1.1,Aotizhongxin
11311,2014,6,15,6,155.0,155.0,10.0,106.0,1300.0,5.0,24.3,999.9,20.8,0.0,NE,0.7,Aotizhongxin
11312,2014,6,15,7,147.0,147.0,11.0,98.0,1100.0,21.0,25.6,999.9,19.9,0.0,E,1.2,Aotizhongxin
11313,2014,6,15,8,138.0,138.0,10.0,95.0,1000.0,48.0,27.2,999.8,20.0,0.0,NNE,0.9,Aotizhongxin
11314,2014,6,15,9,129.0,129.0,10.0,86.0,1300.0,72.0,28.8,999.5,19.7,0.0,ENE,1.6,Aotizhongxin
11315,2014,6,15,10,117.0,117.0,12.0,66.0,1100.0,110.0,30.6,998.9,19.3,0.0,ESE,1.6,Aotizhongxin
11316,2014,6,15,11,112.0,112.0,14.0,58.0,1200.0,149.0,31.3,998.1,20.6,0.0,ENE,1.6,Aotizhongxin
11317,2014,6,15,12,103.0,103.0,20.0,57.0,1000.0,38.0,31.7,997.1,19.0,0.0,SSE,0.9,Aotizhongxin
11318,2014,6,15,13,105.0,105.0,26.0,40.0,1000.0,38.0,29.9,997.0,19.0,0.0,SSW,1.1,Aotizhongxin
